permno,ticker,date,price,ret,market_cap,eps,eps_date,eps_announced,trailing_pe,expected_eps,median_eps,num_analysts,forecast_date,forward_pe
80100,SPG,2017-09-29,161.00999,0.026522,50047540.24164999,2.05,2006-12-31,2007-02-12,78.54145853658537,1.88,1.88,1.0,2003-05-15,85.64361170212766
80100,SPG,2017-10-31,155.33,-0.035277,48284641.160000004,2.05,2006-12-31,2007-02-12,75.77073170731708,1.88,1.88,1.0,2003-05-15,82.62234042553193
80100,SPG,2017-11-30,161.75,0.053242,50280311.0,2.05,2006-12-31,2007-02-12,78.90243902439025,1.88,1.88,1.0,2003-05-15,86.0372340425532
80100,SPG,2017-12-29,171.74001,0.061762,53385725.588520005,2.05,2006-12-31,2007-02-12,83.77561463414635,1.88,1.88,1.0,2003-05-15,91.35106914893618
80100,SPG,2018-01-31,163.37,-0.048737,50783891.24,2.05,2006-12-31,2007-02-12,79.69268292682928,1.88,1.88,1.0,2003-05-15,86.89893617021278
80100,SPG,2018-02-28,153.50999,-0.048418,49173701.58671,2.05,2006-12-31,2007-02-12,74.88292195121952,1.88,1.88,1.0,2003-05-15,81.65425
80100,SPG,2018-03-29,154.35001,0.005472,47859770.65073,2.05,2006-12-31,2007-02-12,75.29268780487806,1.88,1.88,1.0,2003-05-15,82.10106914893618
80100,SPG,2018-04-30,156.34,0.012893,50080235.86,2.05,2006-12-31,2007-02-12,76.26341463414634,1.88,1.88,1.0,2003-05-15,83.15957446808511
80100,SPG,2018-05-31,160.22,0.037291,49618531.8,2.05,2006-12-31,2007-02-12,78.15609756097561,1.88,1.88,1.0,2003-05-15,85.22340425531915
80100,SPG,2018-06-29,170.19,0.062227,52706141.1,2.05,2006-12-31,2007-02-12,83.01951219512196,1.88,1.88,1.0,2003-05-15,90.52659574468086
80100,SPG,2018-07-31,176.21001,0.035372,56444471.453250006,2.05,2006-12-31,2007-02-12,85.9561024390244,1.88,1.88,1.0,2003-05-15,93.72872872340427
